"";"Cod_Municipio";"Nome_Municipio";"Populacao";"desp_aluno_mat";"Indicador";"CO_MUNICIPIO";"CO_ENTIDADE";"IN_LOCAL_FUNC_PREDIO_ESCOLAR";"IN_LOCAL_FUNC_SALAS_EMPRESA";"IN_LOCAL_FUNC_SOCIOEDUCATIVO";"IN_LOCAL_FUNC_UNID_PRISIONAL";"IN_LOCAL_FUNC_PRISIONAL_SOCIO";"IN_LOCAL_FUNC_TEMPLO_IGREJA";"IN_LOCAL_FUNC_CASA_PROFESSOR";"IN_LOCAL_FUNC_GALPAO";"IN_AGUA_FILTRADA";"IN_AGUA_REDE_PUBLICA";"IN_AGUA_POCO_ARTESIANO";"IN_AGUA_CACIMBA";"IN_AGUA_FONTE_RIO";"IN_AGUA_INEXISTENTE";"IN_ENERGIA_REDE_PUBLICA";"IN_ENERGIA_INEXISTENTE";"IN_LABORATORIO_INFORMATICA";"IN_QUADRA_ESPORTES";"IN_BIBLIOTECA";"IN_SALA_LEITURA";"IN_INTERNET";"IN_BANDA_LARGA";"IN_ALIMENTACAO";"UF";"Nome_Escola";"Indicador_Escola";"num_matriculas"
"107";"4303905";"Campo Bom";64553;11731,9782856659;5,83333333333333;4303905;43033610;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMEF PRESIDENTE VARGAS";5,4;688
"108";"4303905";"Campo Bom";64553;11731,9782856659;5,83333333333333;4303905;43033687;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMEF LUCIA MOSSMANN";6,4;888
"109";"4303905";"Campo Bom";64553;11731,9782856659;5,83333333333333;4303905;43238408;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMEF CENTRO EDUCACAO INTEGRADA - CEI";5,3;1086
"110";"3147402";"Paraopeba";24273;8425,06024198427;4,8;3147402;31141330;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM JOSE LUCAS DE FIGUEIREDO";4,8;214
"111";"3147402";"Paraopeba";24273;8425,06024198427;4,8;3147402;31144533;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;1;1;1;"MG";"EM DR TEOFILO NASCIMENTO";4,8;161
"112";"4301636";"Balneário Pinhal";12493;8358,75375664501;4,05;4301636;43046070;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"RS";"EMEF BARAO DE SANTO ANGELO";4,1;284
"113";"4301636";"Balneário Pinhal";12493;8358,75375664501;4,05;4301636;43046100;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"RS";"EMEF LUIZ DE OLIVEIRA";4;558
"114";"3102803";"Andrelândia";12507;6960,39285984849;5;3102803;31258717;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL JOAO NARCISO DE OLIVEIRA";5;820
"115";"5108808";"Nova Guarita";4523;11764,114986376;4,5;5108808;51009749;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"MT";"ESCOLA MUNICIPAL SANTA ISABEL";4,5;300
"116";"2203453";"Dom Inocêncio";9396;7555,95863793103;3,56666666666667;2203453;22070850;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;"PI";"ESC MUL MANOEL AUTO DE SOUSA";2,6;195
"117";"2203453";"Dom Inocêncio";9396;7555,95863793103;3,56666666666667;2203453;22070494;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;"PI";"ESC MUL CANSANCAO";3,4;261
"118";"2203453";"Dom Inocêncio";9396;7555,95863793103;3,56666666666667;2203453;22070869;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;"PI";"ESC MUL DE DOM INOCENCIO";4,7;695
"119";"1300102";"Anori";19749;9038,11034829203;4,46666666666667;1300102;13014994;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;"AM";"ESC NOVA UNIAO";4;172
"120";"1300102";"Anori";19749;9038,11034829203;4,46666666666667;1300102;13070703;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"AM";"ESC PEDRO RIENZI DE MELLO ROSAS";5;514
"121";"1300102";"Anori";19749;9038,11034829203;4,46666666666667;1300102;13014862;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;"AM";"ESC BOM JARDIM";4,4;157
"122";"1100288";"Rolim de Moura";56664;9447,72732975417;4,5;1100288;11029064;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;1;"RO";"EPMEIEF JOSE VERISSIMO";4,6;568
"123";"1100288";"Rolim de Moura";56664;9447,72732975417;4,5;1100288;11045051;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;0;1;"RO";"EPMEIEF FRANCISCA DURAN COSTA";4,4;404
"124";"4208708";"Jacinto Machado";10573;13516,819642401;4,76666666666667;4208708;42105870;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"EMEB ARIZONA";5;359
"125";"4208708";"Jacinto Machado";10573;13516,819642401;4,76666666666667;4208708;42077079;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;"SC";"EMEB ALBINO ZANATTA";5,1;601
"126";"4208708";"Jacinto Machado";10573;13516,819642401;4,76666666666667;4208708;42105846;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"SC";"EMEB FIGUEIRA";4,2;343
"127";"4311254";"Lagoão";6504;10701,1635172414;3,9;4311254;43082386;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;0;1;1;1;"RS";"ESC MUN ENS FUN OTAVIANO PAIXAO COELHO";3,9;241
"128";"4212270";"Passos Maia";4279;16385,458356546;4,7;4212270;42087953;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;"SC";"EEI E ENS FUND DUQUE DE CAXIAS";4,7;228
"129";"4211900";"Palhoça";161395;17150,3866582314;4,61428571428571;4211900;42129370;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;"SC";"CAIC PROFº FEBRONIO TANCREDO OLIVEIRA";5,1;1876
"130";"4211900";"Palhoça";161395;17150,3866582314;4,61428571428571;4211900;42004098;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"SC";"ESCOLA BASICA GUILHERME WIETHORN FILHO";4,6;430
"131";"4211900";"Palhoça";161395;17150,3866582314;4,61428571428571;4211900;42004373;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"SC";"ESCOLA BASICA PROFESSORA FRANCISCA RAIMUNDA FARIAS DA COSTA";5;440
"132";"4211900";"Palhoça";161395;17150,3866582314;4,61428571428571;4211900;42100747;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;"SC";"ESCOLA MUN PROF MARA LUIZA VIEIRA LIBERATO";5;591
"133";"4211900";"Palhoça";161395;17150,3866582314;4,61428571428571;4211900;42004497;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"EB PROF NERI BRASILIANO MARTINS";5;470
"134";"4211900";"Palhoça";161395;17150,3866582314;4,61428571428571;4211900;42141346;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;"SC";"ESCOLA BASICA FREI DAMIAO";2,6;548
"135";"4211900";"Palhoça";161395;17150,3866582314;4,61428571428571;4211900;42004080;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"E B PROFESSORA ANTONIETA SILVEIRA DE SOUZA";5;750
"136";"2207702";"Parnaíba";150201;7565,71910307273;4,21666666666667;2207702;22015582;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PI";"ESC MUL PROF JOSE RODRIGUES E SILVA";4,6;478
"137";"2207702";"Parnaíba";150201;7565,71910307273;4,21666666666667;2207702;22015566;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"PI";"ESC MUL PLAUTILA LOPES DO NASCIMENTO";4,2;380
"138";"2207702";"Parnaíba";150201;7565,71910307273;4,21666666666667;2207702;22140042;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;"PI";"ESCOLA MUNICIPAL PROFESSORA MARIA DO AMPARO MORAES DOS SANTOS";4,3;218
"139";"2207702";"Parnaíba";150201;7565,71910307273;4,21666666666667;2207702;22015671;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;"PI";"GINASIO CLOVIS SALGADO";5,1;280
"140";"2207702";"Parnaíba";150201;7565,71910307273;4,21666666666667;2207702;22014900;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;0;1;"PI";"ESC MUL ALBERTINA FURTADO CASTELO BRANCO";3,7;1313
"141";"2207702";"Parnaíba";150201;7565,71910307273;4,21666666666667;2207702;22015590;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;"PI";"ESCOLA MUNICIPAL PROFª MARIA CELESTE DE JESUS";3,4;373
"142";"2906907";"Caravelas";22646;7627,99705505389;3,42;2906907;29430704;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL OMAR CAJA";3;236
"143";"2906907";"Caravelas";22646;7627,99705505389;3,42;2906907;29317800;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;"BA";"ESCOLA MUNICIPAL FRANCISCO HENRIQUE DOS SANTOS";3,4;404
"144";"2906907";"Caravelas";22646;7627,99705505389;3,42;2906907;29318041;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL JOSE LUIZ DE SOUZA";3;232
"145";"2906907";"Caravelas";22646;7627,99705505389;3,42;2906907;29317967;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;"BA";"ESCOLA MUNICIPAL CLAUDIONORA NOBRE DE MELO";3,3;607
"146";"2906907";"Caravelas";22646;7627,99705505389;3,42;2906907;29318122;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL ALDA NUNES SANTOS";4,4;152
"147";"2927903";"Santa Inês";11169;7433,99197039778;4,1;2927903;29235251;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"BA";"ESCOLA MUNICIPALIZADA PAPA JOAO XXIII";4,1;562
"148";"2203800";"Flores do Piauí";4393;6171,08218911917;2,75;2203800;22107109;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;1;"PI";"UNIDADE ESCOLAR MODERNO LUCIDIO PORTELA";3,4;189
"149";"2203800";"Flores do Piauí";4393;6171,08218911917;2,75;2203800;22056610;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"PI";"UNID ESC MANOEL CORREA DA SILVA";2,1;281
"150";"5211909";"Jataí";97077;13908,6439264631;4,86666666666667;5211909;52053237;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;1;"GO";"ESCOLA MUNICIPAL RIO PARAISO III";5,8;118
"151";"5211909";"Jataí";97077;13908,6439264631;4,86666666666667;5211909;52052834;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;1;1;0;1;"GO";"ESCOLA MUNICIPAL CLOBERTINO NAVES DA CUNHA";4,7;238
"152";"5211909";"Jataí";97077;13908,6439264631;4,86666666666667;5211909;52053024;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;0;1;"GO";"ESCOLA MUNICIPAL ROMUALDA DE BARROS";4,1;170
"153";"4218202";"Timbó";42045;12544,8273443299;6,7;4218202;42018595;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"ESCOLA MUNICIPAL MAURICIO GERMER";6,3;704
"154";"4218202";"Timbó";42045;12544,8273443299;6,7;4218202;42018501;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"EM ERWIN PRADE";7;736
"155";"4218202";"Timbó";42045;12544,8273443299;6,7;4218202;42018544;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SC";"EM PE MARTINHO STEIN";6,8;503
"156";"2923001";"Nova Viçosa";43648;5888,02574654378;3,375;2923001;29325897;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;0;1;"BA";"ESCOLA MUNICIPAL BAIA DOS ANJOS";3,3;438
"157";"2923001";"Nova Viçosa";43648;5888,02574654378;3,375;2923001;29325854;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;1;0;1;"BA";"ESCOLA MUNICIPAL JOAO MARTINS PEIXOTO";3,5;581
"158";"2923001";"Nova Viçosa";43648;5888,02574654378;3,375;2923001;29325609;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;1;0;1;1;1;"BA";"ESCOLA MUNICIPAL DEPUTADO OSCAR CARDOSO";3,9;914
"159";"2923001";"Nova Viçosa";43648;5888,02574654378;3,375;2923001;29325463;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;0;1;"BA";"COMPLEXO EDUCACIONAL AFRANIO FERNANDES CUNHA";2,8;792
"160";"2202133";"Campo Grande do Piauí";5823;6783,10685920578;3,63333333333333;2202133;22110615;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"PI";"UNIDADE ESCOLAR MOISES BEZERRA";3,6;394
"161";"2202133";"Campo Grande do Piauí";5823;6783,10685920578;3,63333333333333;2202133;22133348;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;1;1;1;1;"PI";"ESCOLA MUNICIPAL BELCHIOR BARBOSA DA SILVA";3;62
"162";"2202133";"Campo Grande do Piauí";5823;6783,10685920578;3,63333333333333;2202133;22092935;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;1;"PI";"UNIDADE ESCOLAR ANTONIO FERREIRA DE OLIVEIRA";4,3;269
"163";"2204808";"Ipiranga do Piauí";9626;7335,00212569316;3,6;2204808;22078479;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"PI";"ESC MUL LIBERATO VIEIRA";3,6;289
"164";"2207553";"Paquetá";3893;13882,5557178218;3,5;2207553;22080880;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"PI";"ESC MUL CELSO EULALIO";3,5;219
"165";"2209351";"Santana do Piauí";4552;7833,14884550085;4,15;2209351;22083154;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"PI";"ESC MUL SEVERO MARIA EULALIO";4,5;271
"166";"2209351";"Santana do Piauí";4552;7833,14884550085;4,15;2209351;22083138;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"PI";"ESC MUL FERREIRA SANTOS BRITO";3,8;264
"167";"2913101";"Ibititá";17957;7455,31952151186;3,51666666666667;2913101;29063116;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"BA";"ESCOLA RUI BARBOSA";3,6;128
"168";"2913101";"Ibititá";17957;7455,31952151186;3,51666666666667;2913101;29340802;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"BA";"ESC BENJAMIM SOARES DOS SANTOS FILHO";3,2;226
"169";"2913101";"Ibititá";17957;7455,31952151186;3,51666666666667;2913101;29433754;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"COLEGIO MUNICIPAL EUFRASIO VILELA DOURADO";3,8;679
"170";"2913101";"Ibititá";17957;7455,31952151186;3,51666666666667;2913101;29063264;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"BA";"ESCOLA SANTA RITA";3,2;201
"171";"2913101";"Ibititá";17957;7455,31952151186;3,51666666666667;2913101;29063230;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"BA";"ESC ANTONIO CARLOS MAGALHAES";3,9;210
"172";"2913101";"Ibititá";17957;7455,31952151186;3,51666666666667;2913101;29063043;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;"BA";"ESCOLA MANOEL QUIRINO DE QUEIROZ";3,4;89
"173";"2901155";"América Dourada";16781;6616,1732536623;4,32;2901155;29057949;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"BA";"ESCOLA PROFESSORA MARIA EUGENIA DOURADO";3,8;437
"174";"2901155";"América Dourada";16781;6616,1732536623;4,32;2901155;29057833;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;"BA";"ESCOLA ANTONIO CARLOS MAGALHAES";4,4;104
"175";"2901155";"América Dourada";16781;6616,1732536623;4,32;2901155;29058023;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;1;"BA";"ESCOLA MUNICIPAL AGNELO FRANCISCO ALVES";4,8;152
"176";"2901155";"América Dourada";16781;6616,1732536623;4,32;2901155;29058058;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL AGNELO CAVALCANTE DOS SANTOS";4,4;217
"177";"2901155";"América Dourada";16781;6616,1732536623;4,32;2901155;29058112;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL DURVAL SOUZA BAGANO";4,2;407
"178";"3149309";"Pedro Leopoldo";63406;9090,35799366163;4,44;3149309;31012858;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL HEITOR CLAUDIO DE SALES";4,8;812
"179";"3149309";"Pedro Leopoldo";63406;9090,35799366163;4,44;3149309;31321516;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM DONA CARMEM BARROSO";3,5;369
"180";"3149309";"Pedro Leopoldo";63406;9090,35799366163;4,44;3149309;31248461;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM IZABEL GOMES TEIXEIRA";4,7;525
"181";"3149309";"Pedro Leopoldo";63406;9090,35799366163;4,44;3149309;31223034;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;"MG";"EM JOSE ELIAS DA COSTA";4,4;564
"182";"3149309";"Pedro Leopoldo";63406;9090,35799366163;4,44;3149309;31009750;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"EM JOSE PEDRO FILHO";4,8;772
"183";"2919900";"Macururé";8288;7268,52092709271;3;2919900;29372461;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;"BA";"ESCOLA FAUSTINO PEDROSO FILHO";3;106
"184";"4321857";"Três Palmeiras";4457;14314,7437922078;4,9;4321857;43157831;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"RS";"EMEF ALBERTO PASQUALINI";4,9;288
"185";"3533502";"Novo Horizonte";39888;12140,3345511425;7,15;3533502;35298499;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"SP";"FRANCISCO ALVARES FLORENCE EMEF";7,6;1581
"186";"3533502";"Novo Horizonte";39888;12140,3345511425;7,15;3533502;35198717;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;"SP";"EMEB PROFESSORA HEBE DE ALMEIDA LEITE CARDOSO";6,7;2230
"187";"2931400";"Teodoro Sampaio";7984;7514,33792207792;2,53333333333333;2931400;29112249;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;1;"BA";"ESCOLA MUN PROF AMALIA MOREIRA VAZ";2;348
"188";"2931400";"Teodoro Sampaio";7984;7514,33792207792;2,53333333333333;2931400;29112010;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"COLEGIO MUNICIPAL NOSSA SENHORA DA AJUDA";2,9;434
"189";"2931400";"Teodoro Sampaio";7984;7514,33792207792;2,53333333333333;2931400;29112265;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;"BA";"ESCOLA MUNICIPAL PADRE JOSE NORBERTO RODRIGUES";2,7;380
"190";"3546009";"Santa Branca";14601;9126,70699716714;5;3546009;35234175;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;"SP";"PALMYRA MARTINS ROSA PERILLO PROFA EMEF";5;519
"191";"2933109";"Várzea do Poço";9404;7670,06513485477;3,3;2933109;29079942;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;1;"BA";"INSTITUTO EDUCACIONAL SAO FRANCISCO DE ASSIS";3,3;672
"192";"1303601";"Santa Isabel do Rio Negro";23092;11165,7116695804;4;1303601;13081063;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;1;"AM";"ESC MUN TENENTE BRIG EDUARDO GOMES";4;798
"193";"2211605";"Vila Nova do Piauí";2947;10022,5726315789;5,1;2211605;22094903;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;"PI";"UNID ESC SABINO GOMES DE LIMA";5,1;260
"194";"2916005";"Itanhém";20554;7517,89260708402;3,925;2916005;29322715;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;"BA";"EDUCANDARIO PROFESSOR CARLOS CORREIA MENEZES DE SANTANA";3,8;184
"195";"2916005";"Itanhém";20554;7517,89260708402;3,925;2916005;29322731;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;1;"BA";"ESCOLA MUNICIPAL DOLIRIO RODRIGUES DOS SANTOS";3,5;360
"196";"2916005";"Itanhém";20554;7517,89260708402;3,925;2916005;29330319;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"COLEGIO MUNICIPAL SAO BERNARDO";4,1;921
"197";"2916005";"Itanhém";20554;7517,89260708402;3,925;2916005;29322685;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;1;1;"BA";"COLEGIO MUNICIPAL ALVES DE MACEDO";4,3;117
"198";"3534203";"Orindiúva";6731;13010,9563797814;5,8;3534203;35206684;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;"SP";"JOAQUIM MENDONCA EM";5,8;741
"199";"2919306";"Lençóis";11544;7796,73060411311;3,1;2919306;29216583;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;"BA";"ESC MARIA RIBEIRO DE ANDRADE";3,7;131
"200";"2919306";"Lençóis";11544;7796,73060411311;3,1;2919306;29216737;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"BA";"ESCOLA MUNICIPAL OTAVIANO ALVES";3;267
"201";"2919306";"Lençóis";11544;7796,73060411311;3,1;2919306;29216745;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;"BA";"ESCOLA CORONEL HORACIO DE MATTOS";2,6;300
"202";"5106455";"Planalto da Serra";2620;10375,94375;4,1;5106455;51060094;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"MT";"EMPG JOSE RODRIGUES TRINDADE";4,1;222
"203";"4204558";"Correia Pinto";13591;12984,6764321192;4,06666666666667;4204558;42038480;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;"SC";"EB MUN OLINTHO D AVILA MESQUITA";4,8;314
"204";"4204558";"Correia Pinto";13591;12984,6764321192;4,06666666666667;4204558;42122635;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;"SC";"ESCOLA ITINERANTE PROFESSORA ANA MARIA RODRIGUES COELHO";3,1;95
"205";"4204558";"Correia Pinto";13591;12984,6764321192;4,06666666666667;4204558;42133513;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;1;"SC";"EB MUN JORNALISTA CALDAS JUNIOR";4,3;473
"206";"3304144";"Queimados";144525;7770,77111597179;4,07142857142857;3304144;33127549;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;"RJ";"E M PROF JOAQUIM DE FREITAS";4,3;798
"207";"3304144";"Queimados";144525;7770,77111597179;4,07142857142857;3304144;33062110;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;1;1;0;1;"RJ";"E M PROF SCINTILLA EXEL";4,6;1726
"208";"3304144";"Queimados";144525;7770,77111597179;4,07142857142857;3304144;33439249;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;1;1;1;"RJ";"E M PROF WASHINGTON MANOEL DE SOUZA";3,4;1216
"209";"3304144";"Queimados";144525;7770,77111597179;4,07142857142857;3304144;33062102;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;1;"RJ";"E M PROF LEOPOLDO MACHADO";4,2;1747
"210";"3304144";"Queimados";144525;7770,77111597179;4,07142857142857;3304144;33061947;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;"RJ";"E M STO EXPEDITO";4;444
"211";"3304144";"Queimados";144525;7770,77111597179;4,07142857142857;3304144;33113300;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;"RJ";"ESC SENADOR NELSON CARNEIRO";4,1;1043
"212";"3304144";"Queimados";144525;7770,77111597179;4,07142857142857;3304144;33061963;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;"RJ";"E M PROFESSOR ALBERTO PIRRO";3,9;1094
"213";"3106200";"Belo Horizonte";2513451;13525,8148288531;4,80490196078431;3106200;31002941;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL PROFESSOR JOAO CAMILO DE OLIVEIRA TORRES";5,6;759
"214";"3106200";"Belo Horizonte";2513451;13525,8148288531;4,80490196078431;3106200;31003239;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;"MG";"ESCOLA MUNICIPAL CARMELITA CARVALHO GARCIA";4,3;830
